Sexe;Age;Code région;Nom de la région;Code département;Code arrondissement;Code canton;Code commune;Nom de la commune;Population municipale;Population comptée à part;Population totale
;;76;Occitanie;09;3;04;062;Bordes-Uchentein;216.0;6.0;222.0
;;76;Occitanie;09;3;04;069;Buzan;40.0;0.0;40.0
;;76;Occitanie;09;1;01;070;Les Cabannes;330.0;8.0;338.0
;;76;Occitanie;09;3;03;071;Cadarcet;214.0;9.0;223.0
;;76;Occitanie;09;3;02;073;Camarade;209.0;1.0;210.0
;;76;Occitanie;09;2;08;081;Le Carlaret;286.0;10.0;296.0
;;76;Occitanie;09;3;11;091;Cazavet;192.0;5.0;197.0
;;76;Occitanie;09;1;12;092;Cazenave-Serres-et-Allens;61.0;3.0;64.0
;;76;Occitanie;09;3;11;094;Cérizols;140.0;4.0;144.0
;;76;Occitanie;09;2;06;115;Esclagne;121.0;0.0;121.0
;;76;Occitanie;09;3;04;119;Eycheil;530.0;11.0;541.0
;;76;Occitanie;09;3;02;123;Fornex;107.0;5.0;112.0
;;76;Occitanie;09;3;04;129;Galey;113.0;4.0;117.0
;;76;Occitanie;09;2;09;142;Ilhat;124.0;0.0;124.0
;;76;Occitanie;09;1;12;143;Illier-et-Laramade;38.0;0.0;38.0
;;76;Occitanie;09;3;11;148;Lacave;116.0;5.0;121.0
;;76;Occitanie;09;2;09;160;Lavelanet;6018.0;115.0;6133.0
;;76;Occitanie;09;3;03;164;Lescure;483.0;16.0;499.0
;;76;Occitanie;09;1;13;173;Loubens;277.0;4.0;281.0
;;76;Occitanie;09;3;11;183;Mauvezin-de-Prat;99.0;5.0;104.0
;;76;Occitanie;09;3;11;184;Mauvezin-de-Sainte-Croix;52.0;1.0;53.0
;;76;Occitanie;09;3;02;186;Méras;97.0;0.0;97.0
;;76;Occitanie;09;1;01;189;Mérens-les-Vals;168.0;4.0;172.0
;;76;Occitanie;09;3;04;219;Orgibet;164.0;2.0;166.0
;;76;Occitanie;09;2;06;229;Le Peyrat;496.0;12.0;508.0
;;76;Occitanie;09;3;03;231;Le Port;167.0;2.0;169.0
;;76;Occitanie;09;3;11;235;Prat-Bonrepaux;858.0;15.0;873.0
;;76;Occitanie;09;1;12;236;Prayols;366.0;12.0;378.0
;;76;Occitanie;09;1;12;241;Rabat-les-Trois-Seigneurs;368.0;6.0;374.0
;;76;Occitanie;09;2;06;243;Régat;94.0;2.0;96.0
;;76;Occitanie;09;1;07;245;Rieux-de-Pelleport;1261.0;36.0;1297.0
;;76;Occitanie;09;2;09;249;Roquefixade;150.0;4.0;154.0
;;76;Occitanie;09;3;02;253;Sabarat;377.0;6.0;383.0
;;76;Occitanie;09;3;04;263;Saint-Jean-du-Castillonnais;28.0;0.0;28.0
;;76;Occitanie;09;2;07;270;Saint-Martin-d'Oydes;251.0;5.0;256.0
;;76;Occitanie;09;2;07;271;Saint-Michel;91.0;3.0;94.0
;;76;Occitanie;09;2;07;276;Saint-Victor-Rouzaud;215.0;7.0;222.0
;;76;Occitanie;09;3;02;277;Saint-Ybars;670.0;9.0;679.0
;;76;Occitanie;09;3;03;299;Soueix-Rogalle;425.0;6.0;431.0
;;76;Occitanie;09;2;06;305;Tabre;342.0;6.0;348.0
;;76;Occitanie;09;3;11;307;Taurignan-Castet;160.0;5.0;165.0
;;76;Occitanie;09;2;10;315;Trémoulet;105.0;1.0;106.0
;;76;Occitanie;09;1;12;334;Val-de-Sos;571.0;57.0;628.0
;;76;Occitanie;09;1;01;326;Vèbre;115.0;3.0;118.0
;;76;Occitanie;09;1;01;328;Verdun;208.0;9.0;217.0
;;76;Occitanie;09;2;09;336;Villeneuve-d'Olmes;962.0;15.0;977.0
;;76;Occitanie;11;1;15;001;Aigues-Vives;536.0;11.0;547.0
;;76;Occitanie;11;2;09;003;Ajac;198.0;3.0;201.0
;;76;Occitanie;11;3;07;007;Albières;111.0;4.0;115.0
;;76;Occitanie;11;1;10;009;Alzonne;1590.0;24.0;1614.0
;;76;Occitanie;11;2;14;010;Antugnac;292.0;4.0;296.0
;;76;Occitanie;11;3;07;020;Auriac;33.0;0.0;33.0
;;76;Occitanie;11;1;18;027;Barbaira;787.0;22.0;809.0
;;76;Occitanie;11;2;14;031;Belfort-sur-Rebenty;24.0;1.0;25.0
;;76;Occitanie;11;2;01;032;Bellegarde-du-Razès;252.0;1.0;253.0
;;76;Occitanie;11;1;01;033;Belpech;1339.0;29.0;1368.0
;;76;Occitanie;11;2;14;035;Belvianes-et-Cavirac;259.0;4.0;263.0
;;76;Occitanie;11;1;18;043;Bouilhonnac;222.0;11.0;233.0
;;76;Occitanie;11;3;07;048;Boutenac;739.0;17.0;756.0
;;76;Occitanie;11;1;10;052;Brousses-et-Villaret;352.0;7.0;359.0
;;76;Occitanie;11;1;10;054;Les Brunels;268.0;1.0;269.0
;;76;Occitanie;11;3;16;067;Canet;1853.0;29.0;1882.0
;;76;Occitanie;11;1;05;076;Castelnaudary;12212.0;522.0;12734.0
;;76;Occitanie;11;2;09;078;Castelreng;207.0;2.0;209.0
;;76;Occitanie;11;1;10;084;Caux-et-Sauzens;1013.0;15.0;1028.0
;;76;Occitanie;11;1;03;085;Cavanac;1012.0;43.0;1055.0
;;76;Occitanie;11;1;10;089;Cenne-Monestiés;411.0;10.0;421.0
;;76;Occitanie;11;2;14;093;Le Clat;28.0;1.0;29.0
;;76;Occitanie;11;3;08;098;Conilhac-Corbières;947.0;21.0;968.0
;;76;Occitanie;11;2;14;100;Corbières;36.0;2.0;38.0
;;76;Occitanie;11;2;14;107;Courtauly;76.0;3.0;79.0
;;76;Occitanie;11;3;07;110;Coustouge;116.0;1.0;117.0
;;76;Occitanie;11;3;06;116;Cuxac-d'Aude;4070.0;57.0;4127.0
;;76;Occitanie;11;3;07;117;Davejean;147.0;2.0;149.0
;;76;Occitanie;11;3;07;118;Dernacueillette;44.0;0.0;44.0
;;76;Occitanie;11;1;18;122;Douzens;780.0;14.0;794.0
;;76;Occitanie;11;2;14;127;Escouloubre;69.0;4.0;73.0
;;76;Occitanie;11;2;01;128;Escueillens-et-Saint-Just-de-Bélengard;151.0;5.0;156.0
;;76;Occitanie;11;2;14;130;Espezel;233.0;4.0;237.0
;;76;Occitanie;11;1;01;139;Fenouillet-du-Razès;76.0;1.0;77.0
;;76;Occitanie;11;1;01;149;Fonters-du-Razès;74.0;1.0;75.0
;;76;Occitanie;11;2;09;161;Gardie;128.0;6.0;134.0
;;76;Occitanie;11;1;01;173;Hounoux;133.0;3.0;136.0
;;76;Occitanie;11;3;07;176;Jonquières;46.0;0.0;46.0
;;76;Occitanie;11;1;05;178;Labastide-d'Anjou;1261.0;15.0;1276.0
;;76;Occitanie;11;1;18;179;Labastide-en-Val;89.0;2.0;91.0
;;76;Occitanie;11;1;01;184;Lafage;96.0;3.0;99.0
;;76;Occitanie;11;3;07;191;Laroque-de-Fa;141.0;2.0;143.0
;;76;Occitanie;11;1;01;196;Laurac;180.0;8.0;188.0
;;76;Occitanie;11;1;15;198;Laure-Minervois;1030.0;16.0;1046.0
;;76;Occitanie;11;3;08;203;Lézignan-Corbières;10855.0;220.0;11075.0
;;76;Occitanie;11;3;16;212;Mailhac;585.0;10.0;595.0
;;76;Occitanie;11;2;09;214;Malras;437.0;6.0;443.0
;;76;Occitanie;11;2;01;216;Malviès;362.0;3.0;365.0
;;76;Occitanie;11;2;01;228;Mazerolles-du-Razès;154.0;4.0;158.0
;;76;Occitanie;11;2;14;229;Mazuby;23.0;1.0;24.0
;;76;Occitanie;11;3;16;233;Mirepeisset;743.0;13.0;756.0
;;76;Occitanie;11;3;07;245;Montgaillard;37.0;0.0;37.0
;;76;Occitanie;11;1;05;252;Montmaur;350.0;1.0;351.0
;;76;Occitanie;11;1;10;253;Montolieu;829.0;24.0;853.0
;;76;Occitanie;11;3;11;255;Montredon-des-Corbières;1477.0;20.0;1497.0
;;76;Occitanie;11;3;11;264;Névian;1283.0;29.0;1312.0
;;76;Occitanie;11;1;01;268;Orsans;97.0;0.0;97.0
;;76;Occitanie;11;1;15;280;Pépieux;1105.0;33.0;1138.0
;;76;Occitanie;11;1;01;290;Plaigne;120.0;3.0;123.0
;;76;Occitanie;11;2;01;294;Pomy;51.0;1.0;52.0
;;76;Occitanie;11;3;16;296;Pouzols-Minervois;597.0;5.0;602.0
;;76;Occitanie;11;1;15;301;Puichéric;1194.0;16.0;1210.0
;;76;Occitanie;11;2;14;306;Quirbajou;50.0;2.0;52.0
;;76;Occitanie;11;1;15;315;Rieux-Minervois;1966.0;23.0;1989.0
;;76;Occitanie;11;2;14;320;Roquefeuil;285.0;9.0;294.0
;;76;Occitanie;11;3;16;324;Roubia;514.0;9.0;523.0
;;76;Occitanie;11;3;18;337;Saint-Couat-d'Aude;366.0;4.0;370.0
;;76;Occitanie;11;2;14;347;Saint-Julia-de-Bec;99.0;2.0;101.0
;;76;Occitanie;11;2;14;350;Saint-Just-et-le-Bézu;50.0;3.0;53.0
;;76;Occitanie;11;2;14;352;Saint-Louis-et-Parahou;53.0;0.0;53.0
;;76;Occitanie;11;2;14;358;Saint-Martin-Lys;24.0;0.0;24.0
;;76;Occitanie;11;1;10;367;Saissac;909.0;21.0;930.0
;;76;Occitanie;11;3;06;370;Salles-d'Aude;3280.0;78.0;3358.0
;;76;Occitanie;11;1;01;371;Salles-sur-l'Hers;752.0;6.0;758.0
;;76;Occitanie;11;2;14;376;La Serpent;95.0;3.0;98.0
;;76;Occitanie;11;1;05;382;Souilhanels;356.0;52.0;408.0
;;76;Occitanie;11;1;05;383;Souilhe;342.0;8.0;350.0
;;76;Occitanie;11;3;07;388;Termes;49.0;0.0;49.0
;;76;Occitanie;11;2;14;080;Val de Lambronne;171.0;4.0;175.0
;;76;Occitanie;11;2;14;131;Val-du-Faby;580.0;14.0;594.0
;;76;Occitanie;11;1;18;414;Villar-en-Val;23.0;2.0;25.0
;;76;Occitanie;11;2;09;415;Villar-Saint-Anselme;117.0;1.0;118.0
;;76;Occitanie;11;1;18;422;Villedubert;340.0;15.0;355.0
;;76;Occitanie;11;1;01;434;Villepinte;1252.0;27.0;1279.0
;;76;Occitanie;81;2;17;005;Albine;512.0;5.0;517.0
;;76;Occitanie;81;1;13;010;Ambialet;470.0;7.0;477.0
;;76;Occitanie;81;2;21;011;Ambres;1031.0;42.0;1073.0
;;76;Occitanie;81;1;23;012;Andillac;123.0;4.0;127.0
;;76;Occitanie;81;2;19;015;Appelle;69.0;0.0;69.0
;;76;Occitanie;81;2;13;017;Arifat;128.0;2.0;130.0
;;76;Occitanie;81;1;13;026;Bellegarde-Marsal;695.0;13.0;708.0
;;76;Occitanie;81;2;14;028;Berlats;113.0;1.0;114.0
;;76;Occitanie;81;1;06;035;Bournazel;237.0;9.0;246.0
;;76;Occitanie;81;1;10;046;Cadalen;1540.0;43.0;1583.0
;;76;Occitanie;81;1;05;047;Cadix;218.0;4.0;222.0
;;76;Occitanie;81;1;03;048;Cagnac-les-Mines;2607.0;38.0;2645.0
;;76;Occitanie;81;1;23;051;Cahuzac-sur-Vère;1214.0;18.0;1232.0
;;76;Occitanie;81;2;null;065;Castres;42700.0;1357.0;44057.0
;;76;Occitanie;81;1;10;067;Cestayrols;462.0;16.0;478.0
;;76;Occitanie;81;1;13;077;Curvalle;393.0;5.0;398.0
;;76;Occitanie;81;1;05;082;Le Dourn;116.0;3.0;119.0
;;76;Occitanie;81;2;18;084;Escoussens;611.0;17.0;628.0
;;76;Occitanie;81;1;13;088;Fauch;604.0;11.0;615.0
;;76;Occitanie;81;2;19;100;Garrevaques;399.0;10.0;409.0
;;76;Occitanie;81;2;21;104;Giroussens;1543.0;49.0;1592.0
;;76;Occitanie;81;2;20;132;Guitalens-L'Albarède;835.0;11.0;846.0
;;76;Occitanie;81;2;20;109;Jonquières;443.0;7.0;450.0
;;76;Occitanie;81;1;06;114;Labastide-Gabausse;538.0;7.0;545.0
;;76;Occitanie;81;2;17;115;Labastide-Rouairoux;1418.0;16.0;1434.0
;;76;Occitanie;81;2;15;116;Labastide-Saint-Georges;1985.0;54.0;2039.0
;;76;Occitanie;81;1;13;119;Laboutarie;508.0;6.0;514.0
;;76;Occitanie;81;2;18;120;Labruguière;6567.0;116.0;6683.0
;;76;Occitanie;81;1;06;123;Lacapelle-Ségalar;90.0;4.0;94.0
;;76;Occitanie;81;2;14;124;Lacaune;2469.0;77.0;2546.0
;;76;Occitanie;81;2;14;125;Lacaze;317.0;7.0;324.0
;;76;Occitanie;81;2;15;126;Lacougotte-Cadoul;178.0;8.0;186.0
;;76;Occitanie;81;1;13;133;Lamillarié;510.0;13.0;523.0
;;76;Occitanie;81;2;14;134;Lamontélarié;55.0;0.0;55.0
;;76;Occitanie;81;1;10;138;Lasgraisses;575.0;9.0;584.0
;;76;Occitanie;81;1;23;145;Lisle-sur-Tarn;4857.0;99.0;4956.0
;;76;Occitanie;81;2;18;160;Massaguel;346.0;8.0;354.0
;;76;Occitanie;81;1;13;161;Massals;113.0;2.0;115.0
;;76;Occitanie;81;1;06;165;Milhars;231.0;7.0;238.0
;;76;Occitanie;81;1;03;166;Milhavet;99.0;2.0;101.0
;;76;Occitanie;81;1;06;170;Monestiés;1385.0;17.0;1402.0
;;76;Occitanie;81;1;10;171;Montans;1547.0;30.0;1577.0
;;76;Occitanie;81;1;23;175;Montdurausse;394.0;5.0;399.0
;;76;Occitanie;81;1;06;180;Montirat;266.0;3.0;269.0
;;76;Occitanie;81;1;06;184;Montrosier;34.0;0.0;34.0
;;76;Occitanie;81;1;23;185;Montvalen;243.0;3.0;246.0
;;76;Occitanie;81;2;14;188;Moulin-Mage;304.0;5.0;309.0
;;76;Occitanie;81;2;14;192;Murat-sur-Vèbre;851.0;18.0;869.0
;;76;Occitanie;81;1;05;201;Pampelonne;959.0;20.0;979.0
;;76;Occitanie;81;1;13;203;Paulinet;506.0;13.0;519.0
;;76;Occitanie;81;2;15;205;Péchaudier;185.0;6.0;191.0
;;76;Occitanie;81;1;06;206;Penne;597.0;10.0;607.0
;;76;Occitanie;81;2;15;214;Puéchoursi;109.0;0.0;109.0
;;76;Occitanie;81;2;19;219;Puylaurens;3212.0;76.0;3288.0
;;76;Occitanie;81;2;17;223;Le Rialet;63.0;2.0;65.0
;;76;Occitanie;81;1;10;225;Rivières;1065.0;28.0;1093.0
;;76;Occitanie;81;2;18;237;Saint-Amancet;176.0;4.0;180.0
;;76;Occitanie;81;1;05;247;Saint-Cirgue;219.0;0.0;219.0
;;76;Occitanie;81;2;20;250;Saint-Genest-de-Contest;281.0;12.0;293.0
;;76;Occitanie;81;1;05;254;Saint-Jean-de-Marcel;385.0;4.0;389.0
;;76;Occitanie;81;1;22;257;Saint-Juéry;6575.0;100.0;6675.0
;;76;Occitanie;81;1;05;259;Saint-Julien-Gaulène;226.0;1.0;227.0
;;76;Occitanie;81;2;20;266;Saint-Paul-Cap-de-Joux;1060.0;30.0;1090.0
;;76;Occitanie;81;2;21;271;Saint-Sulpice-la-Pointe;9674.0;273.0;9947.0
;;76;Occitanie;81;1;23;246;Sainte-Cécile-du-Cayrou;120.0;1.0;121.0
;;76;Occitanie;81;1;03;326;Sainte-Croix;423.0;10.0;433.0
;;76;Occitanie;81;1;23;279;La Sauzière-Saint-Jean;257.0;8.0;265.0
;;76;Occitanie;81;1;02;284;Le Sequestre;2025.0;29.0;2054.0
;;76;Occitanie;81;1;13;287;Sieurac;263.0;7.0;270.0
;;76;Occitanie;81;2;18;288;Sorèze;2978.0;69.0;3047.0
;;76;Occitanie;81;2;15;298;Teulat;483.0;13.0;496.0
;;76;Occitanie;81;2;20;299;Teyssode;382.0;8.0;390.0
;;76;Occitanie;81;1;05;303;Trébas;404.0;4.0;408.0
;;76;Occitanie;81;2;15;310;Veilhes;145.0;2.0;147.0
;;76;Occitanie;81;1;23;316;Vieux;230.0;4.0;234.0
;;76;Occitanie;46;1;12;005;Anglars-Juillac;334.0;10.0;344.0
;;76;Occitanie;46;2;16;012;Aynac;558.0;14.0;572.0
;;76;Occitanie;46;1;13;013;Bach;207.0;8.0;215.0
;;76;Occitanie;46;3;14;016;Baladou;391.0;14.0;405.0
;;76;Occitanie;46;2;16;017;Bannes;145.0;4.0;149.0
;;76;Occitanie;46;2;07;021;Béduer;732.0;13.0;745.0
;;76;Occitanie;46;1;02;156;Bellefont-La Rauze;1188.0;28.0;1216.0
;;76;Occitanie;46;2;06;024;Belmont-Bretenoux;406.0;12.0;418.0
;;76;Occitanie;46;3;10;030;Bio;343.0;14.0;357.0
;;76;Occitanie;46;1;04;032;Boissières;388.0;8.0;396.0
;;76;Occitanie;46;1;05;040;Cabrerets;222.0;8.0;230.0
;;76;Occitanie;46;1;04;046;Calamane;458.0;10.0;468.0
;;76;Occitanie;46;2;07;052;Camboulit;254.0;6.0;260.0
;;76;Occitanie;46;2;11;057;Cardaillac;621.0;12.0;633.0
;;76;Occitanie;46;1;13;069;Cézac;178.0;3.0;181.0
;;76;Occitanie;46;3;14;083;Cressensac-Sarrazac;1154.0;14.0;1168.0
;;76;Occitanie;46;3;14;084;Creysse;311.0;5.0;316.0
;;76;Occitanie;46;3;05;138;Cœur de Causse;890.0;18.0;908.0
;;76;Occitanie;46;3;09;087;Dégagnac;637.0;18.0;655.0
;;76;Occitanie;46;1;15;089;Duravel;946.0;12.0;958.0
;;76;Occitanie;46;1;03;105;Flaujac-Poujols;805.0;23.0;828.0
;;76;Occitanie;46;3;14;106;Floirac;240.0;9.0;249.0
;;76;Occitanie;46;1;13;109;Fontanes;533.0;10.0;543.0
;;76;Occitanie;46;1;04;119;Gigouzac;304.0;3.0;307.0
;;76;Occitanie;46;3;09;120;Gindou;357.0;6.0;363.0
;;76;Occitanie;46;3;04;121;Ginouillac;141.0;1.0;142.0
;;76;Occitanie;46;3;10;128;Gramat;3496.0;68.0;3564.0
;;76;Occitanie;46;2;11;135;Labastide-du-Haut-Mont;44.0;2.0;46.0
;;76;Occitanie;46;1;15;142;Lacapelle-Cabanac;172.0;2.0;174.0
;;76;Occitanie;46;1;15;147;Lagardelle;124.0;1.0;125.0
;;76;Occitanie;46;1;02;149;Lamagdelaine;716.0;14.0;730.0
;;76;Occitanie;46;1;13;154;Laramière;353.0;10.0;363.0
;;76;Occitanie;46;2;05;157;Larroque-Toirac;132.0;5.0;137.0
;;76;Occitanie;46;3;09;164;Lavercantière;244.0;6.0;250.0
;;76;Occitanie;46;3;05;167;Lentillac-du-Causse;108.0;1.0;109.0
;;76;Occitanie;46;2;16;170;Leyme;929.0;26.0;955.0
;;76;Occitanie;46;1;15;171;Lherm;234.0;3.0;237.0
;;76;Occitanie;46;2;11;176;Livernon;720.0;14.0;734.0
;;76;Occitanie;46;3;17;178;Loupiac;273.0;3.0;276.0
;;76;Occitanie;46;1;13;179;Lugagnac;134.0;4.0;138.0
;;76;Occitanie;46;2;08;180;Lunan;614.0;28.0;642.0
;;76;Occitanie;46;3;05;181;Lunegarde;94.0;5.0;99.0
;;76;Occitanie;46;1;04;188;Maxou;288.0;10.0;298.0
;;76;Occitanie;46;1;03;197;Le Montat;1102.0;126.0;1228.0
;;76;Occitanie;46;1;15;199;Montcabrier;342.0;6.0;348.0
;;76;Occitanie;46;2;11;203;Montet-et-Bouxal;213.0;6.0;219.0
;;76;Occitanie;46;3;14;208;Montvalent;309.0;8.0;317.0
;;76;Occitanie;46;3;05;210;Nadillac;73.0;1.0;74.0
;;76;Occitanie;46;3;10;213;Padirac;183.0;4.0;187.0
;;76;Occitanie;46;1;12;214;Parnac;382.0;10.0;392.0
;;76;Occitanie;46;3;04;219;Peyrilles;346.0;10.0;356.0
;;76;Occitanie;46;2;07;221;Planioles;549.0;16.0;565.0
;;76;Occitanie;46;1;15;231;Puy-l'Évêque;1870.0;25.0;1895.0
;;76;Occitanie;46;2;10;235;Reilhac;173.0;5.0;178.0
;;76;Occitanie;46;2;11;243;Rueyres;195.0;4.0;199.0
;;76;Occitanie;46;2;11;244;Sabadel-Latronquière;93.0;1.0;94.0
;;76;Occitanie;46;3;05;245;Sabadel-Lauzès;91.0;2.0;93.0
;;76;Occitanie;46;2;16;251;Saint-Céré;3449.0;139.0;3588.0
;;76;Occitanie;46;3;04;253;Saint-Chamarand;186.0;5.0;191.0
;;76;Occitanie;46;3;09;258;Saint-Cirq-Souillaguet;172.0;1.0;173.0
;;76;Occitanie;46;3;09;259;Saint-Clair;141.0;1.0;142.0
;;76;Occitanie;46;1;04;264;Saint-Denis-Catus;203.0;7.0;210.0
;;76;Occitanie;46;3;14;265;Saint-Denis-lès-Martel;334.0;3.0;337.0
;;76;Occitanie;46;1;04;280;Saint-Médard;190.0;4.0;194.0
;;76;Occitanie;46;2;16;281;Saint-Médard-de-Presque;201.0;3.0;204.0
;;76;Occitanie;46;2;08;288;Saint-Perdoux;202.0;4.0;206.0
;;76;Occitanie;46;2;05;294;Saint-Sulpice;134.0;3.0;137.0
;;76;Occitanie;46;2;11;302;Sénaillac-Latronquière;129.0;2.0;131.0
;;76;Occitanie;46;3;04;304;Séniergues;144.0;3.0;147.0
;;76;Occitanie;46;2;06;311;Sousceyrac-en-Quercy;1335.0;20.0;1355.0
;;76;Occitanie;46;3;04;316;Thédirac;298.0;7.0;305.0
;;76;Occitanie;46;2;11;319;Théminettes;182.0;3.0;185.0
;;76;Occitanie;46;1;05;320;Tour-de-Faure;320.0;14.0;334.0
;;76;Occitanie;46;3;04;324;Uzech;201.0;2.0;203.0
;;76;Occitanie;46;1;15;336;Vire-sur-Lot;344.0;33.0;377.0
;;76;Occitanie;34;2;09;012;Argelliers;971.0;29.0;1000.0
;;76;Occitanie;34;2;09;016;Aumelas;582.0;20.0;602.0
;;76;Occitanie;34;1;05;018;Autignac;962.0;20.0;982.0
;;76;Occitanie;34;1;04;025;Bassan;2353.0;33.0;2386.0
;;76;Occitanie;34;3;12;033;Boisseron;2178.0;44.0;2222.0
;;76;Occitanie;34;2;11;042;Brissac;592.0;15.0;607.0
;;76;Occitanie;34;2;06;051;Canet;3600.0;78.0;3678.0
;;76;Occitanie;34;2;11;060;Causse-de-la-Selle;443.0;9.0;452.0
;;76;Occitanie;34;1;24;065;Cazedarnes;640.0;13.0;653.0
;;76;Occitanie;34;1;24;070;Cébazan;637.0;13.0;650.0
;;76;Occitanie;34;2;11;072;Celles;25.0;1.0;26.0
;;76;Occitanie;34;1;06;083;Combes;321.0;2.0;323.0
;;76;Occitanie;34;3;22;087;Cournonsec;3583.0;45.0;3628.0
;;76;Occitanie;34;1;24;089;Creissan;1404.0;28.0;1432.0
;;76;Occitanie;34;3;07;090;Le Crès;9267.0;142.0;9409.0
;;76;Occitanie;34;2;11;091;Le Cros;57.0;0.0;57.0
;;76;Occitanie;34;1;24;092;Cruzy;954.0;17.0;971.0
;;76;Occitanie;34;1;24;100;Ferrières-Poussarou;67.0;0.0;67.0
;;76;Occitanie;34;1;05;104;Fos;131.0;1.0;132.0
;;76;Occitanie;34;1;05;109;Gabian;864.0;13.0;877.0
;;76;Occitanie;34;3;15;116;Grabels;9060.0;96.0;9156.0
;;76;Occitanie;34;2;09;122;Jonquières;588.0;6.0;594.0
;;76;Occitanie;34;3;10;123;Juvignac;13776.0;117.0;13893.0
;;76;Occitanie;34;2;09;125;Lagamas;110.0;4.0;114.0
;;76;Occitanie;34;1;06;126;Lamalou-les-Bains;2421.0;23.0;2444.0
;;76;Occitanie;34;3;10;129;Lattes;17592.0;197.0;17789.0
;;76;Occitanie;34;3;10;134;Lavérune;3298.0;57.0;3355.0
;;76;Occitanie;34;2;06;137;Liausson;153.0;6.0;159.0
;;76;Occitanie;34;1;04;139;Lieuran-lès-Béziers;1483.0;42.0;1525.0
;;76;Occitanie;34;1;05;148;Maraussan;4693.0;78.0;4771.0
;;76;Occitanie;34;2;23;153;Les Matelles;2068.0;52.0;2120.0
;;76;Occitanie;34;3;13;154;Mauguio;16417.0;184.0;16601.0
;;76;Occitanie;34;2;06;156;Mérifons;57.0;0.0;57.0
;;76;Occitanie;34;3;07;164;Montaud;1024.0;11.0;1035.0
;;76;Occitanie;34;3;14;165;Montbazin;2903.0;44.0;2947.0
;;76;Occitanie;34;1;24;167;Montels;243.0;4.0;247.0
;;76;Occitanie;34;2;06;186;Octon;520.0;13.0;533.0
;;76;Occitanie;34;1;24;193;Pardailhan;171.0;5.0;176.0
;;76;Occitanie;34;3;10;198;Pérols;9541.0;133.0;9674.0
;;76;Occitanie;34;1;24;201;Pierrerue;293.0;6.0;299.0
;;76;Occitanie;34;3;22;202;Pignan;8326.0;94.0;8420.0
;;76;Occitanie;34;2;11;230;Les Rives;151.0;5.0;156.0
;;76;Occitanie;34;1;24;232;Roquebrun;603.0;16.0;619.0
;;76;Occitanie;34;1;05;234;Roquessels;111.0;3.0;114.0
;;76;Occitanie;34;2;11;236;Rouet;69.0;0.0;69.0
;;76;Occitanie;34;2;11;238;Saint-André-de-Buèges;47.0;0.0;47.0
;;76;Occitanie;34;3;13;240;Saint-Aunès;4333.0;42.0;4375.0
;;76;Occitanie;34;2;09;241;Saint-Bauzille-de-la-Sylve;938.0;14.0;952.0
;;76;Occitanie;34;1;06;252;Saint-Étienne-Estréchoux;257.0;3.0;260.0
;;76;Occitanie;34;2;23;255;Saint-Gély-du-Fesc;10530.0;275.0;10805.0
;;76;Occitanie;34;1;05;258;Saint-Geniès-de-Fontedit;1695.0;33.0;1728.0
;;76;Occitanie;34;3;07;256;Saint-Geniès-des-Mourgues;2112.0;35.0;2147.0
;;76;Occitanie;34;1;06;260;Saint-Gervais-sur-Mare;839.0;13.0;852.0
;;76;Occitanie;34;2;23;263;Saint-Hilaire-de-Beauvoir;458.0;3.0;461.0
;;76;Occitanie;34;3;12;272;Saint-Just;3290.0;35.0;3325.0
;;76;Occitanie;34;1;24;273;Saint-Martin-de-l'Arçon;103.0;0.0;103.0
;;76;Occitanie;34;2;09;287;Saint-Saturnin-de-Lucian;289.0;7.0;296.0
;;76;Occitanie;34;3;12;288;Saint-Sériès;972.0;18.0;990.0
;;76;Occitanie;34;1;04;300;Servian;5427.0;113.0;5540.0
;;76;Occitanie;34;1;24;305;Le Soulié;133.0;4.0;137.0
;;76;Occitanie;34;1;06;308;Taussac-la-Billière;462.0;12.0;474.0
;;76;Occitanie;34;1;06;312;La Tour-sur-Orb;1346.0;24.0;1370.0
;;76;Occitanie;34;2;09;313;Tressan;688.0;23.0;711.0
;;76;Occitanie;34;2;14;315;Usclas-d'Hérault;438.0;6.0;444.0
;;76;Occitanie;34;2;11;317;La Vacquerie-et-Saint-Martin-de-Castries;202.0;8.0;210.0
;;76;Occitanie;34;3;22;337;Villeneuve-lès-Maguelone;10406.0;131.0;10537.0
;;76;Occitanie;34;3;12;340;Villetelle;1698.0;36.0;1734.0
;;76;Occitanie;34;2;11;343;Viols-le-Fort;1223.0;19.0;1242.0
;;76;Occitanie;66;1;02;003;Amélie-les-Bains-Palalda;3553.0;46.0;3599.0
;;76;Occitanie;66;3;13;004;Les Angles;584.0;10.0;594.0
;;76;Occitanie;66;1;05;008;Argelès-sur-Mer;10779.0;299.0;11078.0
;;76;Occitanie;66;1;02;009;Arles-sur-Tech;2805.0;35.0;2840.0
;;76;Occitanie;66;1;05;016;Banyuls-sur-Mer;4583.0;61.0;4644.0
;;76;Occitanie;66;3;15;019;Bélesta;241.0;5.0;246.0
;;76;Occitanie;66;3;02;023;Bouleternère;953.0;14.0;967.0
;;76;Occitanie;66;3;13;025;Bourg-Madame;1194.0;75.0;1269.0
;;76;Occitanie;66;3;13;036;Canaveilles;43.0;0.0;43.0
;;76;Occitanie;66;2;03;037;Canet-en-Roussillon;13005.0;249.0;13254.0
;;76;Occitanie;66;2;15;041;Cases-de-Pène;978.0;22.0;1000.0
